image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000177.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003547.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000195.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000290.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000244.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000573.png,val,2,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000312.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003446.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000442.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000589.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000442.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000728.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000442.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000729.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000442.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003648.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000472.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003464.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000491.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003630.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000532.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000665.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000532.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003623.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000587.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000588.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000589.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003648.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000638.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003478.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001161.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003875.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001161.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003895.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001274.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001727.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001414.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001711.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001452.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003885.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001526.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003921.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001727.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004091.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001879.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002228.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002345.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004091.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002753.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004517.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002919.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003006.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002921.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002943.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002949.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002951.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002989.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002991.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003110.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004470.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003115.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003116.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003266.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003335.png,val,0,True,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003303.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004574.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003551.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003553.png,val,4,False,False
D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003875.png,val,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003895.png,val,4,False,False
