group_id,image,dataset,group_size,datasets_in_group,is_cross_dataset,action
119,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003613.png,val,2,val,False,remove
120,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000177.png,val,2,val,False,keep
120,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003547.png,val,2,val,False,remove
121,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000195.png,val,2,val,False,keep
121,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000290.png,val,2,val,False,remove
122,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000312.png,val,2,val,False,keep
122,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003446.png,val,2,val,False,remove
123,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000442.png,val,5,val,False,keep
123,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000589.png,val,5,val,False,remove
123,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000728.png,val,5,val,False,remove
123,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000729.png,val,5,val,False,remove
123,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003648.png,val,5,val,False,remove
124,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000472.png,val,2,val,False,keep
124,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003464.png,val,2,val,False,remove
125,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000491.png,val,2,val,False,keep
125,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003630.png,val,2,val,False,remove
126,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000532.png,val,3,val,False,keep
126,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000665.png,val,3,val,False,remove
126,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003623.png,val,3,val,False,remove
127,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000587.png,val,2,val,False,keep
127,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000588.png,val,2,val,False,remove
128,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_000638.png,val,2,val,False,keep
128,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003478.png,val,2,val,False,remove
129,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001161.png,val,3,val,False,keep
129,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003875.png,val,3,val,False,remove
129,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003895.png,val,3,val,False,remove
130,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001274.png,val,4,val,False,keep
130,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001727.png,val,4,val,False,remove
130,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002345.png,val,4,val,False,remove
130,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004091.png,val,4,val,False,remove
131,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001414.png,val,2,val,False,keep
131,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001711.png,val,2,val,False,remove
132,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001452.png,val,2,val,False,keep
132,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003885.png,val,2,val,False,remove
133,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001526.png,val,2,val,False,keep
133,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003921.png,val,2,val,False,remove
134,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_001879.png,val,2,val,False,keep
134,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002228.png,val,2,val,False,remove
135,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002753.png,val,2,val,False,keep
135,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004517.png,val,2,val,False,remove
136,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002919.png,val,2,val,False,keep
136,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003006.png,val,2,val,False,remove
137,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002921.png,val,2,val,False,keep
137,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002943.png,val,2,val,False,remove
138,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002949.png,val,2,val,False,keep
138,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002951.png,val,2,val,False,remove
139,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002989.png,val,2,val,False,keep
139,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_002991.png,val,2,val,False,remove
140,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003110.png,val,2,val,False,keep
140,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004470.png,val,2,val,False,remove
141,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003115.png,val,2,val,False,keep
141,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003116.png,val,2,val,False,remove
142,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003266.png,val,2,val,False,keep
142,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003335.png,val,2,val,False,remove
143,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003303.png,val,2,val,False,keep
143,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_004574.png,val,2,val,False,remove
144,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003551.png,val,2,val,False,keep
144,D:\DATN\datasets\processed\yolo\images\val\hf_vn_plates_segment_003553.png,val,2,val,False,remove
