image_path,plate_text,line_count,char_count,is_valid_format,source_dataset,confidence_note
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt110_jpg.rf.350efd2eb82e17ff5aba0a54d65aa1bb.jpg,BV6411,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt111_jpg.rf.1096e45458efc310879afc4de888254d.jpg,8B79697,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt112_jpg.rf.0452db8133dd63103c4228e57cd8ebe4.jpg,BV6411,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt113_jpg.rf.2739620cf62f30fe136d67bfcac5e70c.jpg,1B94686,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt114_jpg.rf.3853732e81cec32f1d9d1746cbacc219.jpg,4B83940,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt115_jpg.rf.bae0815134e27243e3f73edc16fb8224.jpg,4B83940,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt116_jpg.rf.177b8061fb10b0db4763e2a70fdcd551.jpg,4B27433,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt117_jpg.rf.98b3b89408c72ad5218e3400560ff71a.jpg,5B29737,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt118_jpg.rf.2f014319a969e1724f675b5085f951ed.jpg,8B88391,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt119_jpg.rf.8b8e3c4d30fe1503a4c6d18c135b50be.jpg,5B28893,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt11_jpg.rf.dafa6a8af8392b4c3aa414ecee70e5cd.jpg,6B94558,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt12_jpg.rf.691595ca1a5dd7b9b9ec051d82b87b25.jpg,CZ8B90164,1,9,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt14_jpg.rf.358482b567950f1d5ea707afc4d655ea.jpg,8B79697,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt15_jpg.rf.1cf62e1d80907d9369067842d0317e45.jpg,8B90164,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt16_jpg.rf.190494f60470c01858dad1d674ca1cca.jpg,5B11181,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt17_jpg.rf.41e403437e436f35e0613ff0d9a19e17.jpg,5Z40181,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt18_jpg.rf.c92b0bb21ab08d4bb4978fa7a1220dc9.jpg,2B20174,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt19_jpg.rf.fb93876db10c2de75d6cef02d949dbc2.jpg,1B76462,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt20_jpg.rf.60849d6cfe77cc39c474dc594539f9ec.jpg,5C48306,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt210_jpg.rf.4989f7a85a05e1d2b3c669662758bcef.jpg,8B02173,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt211_jpg.rf.7ba792f333751fe99bd1023fcc2ec7ef.jpg,7B10307,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt213_jpg.rf.87e7b44e10ceaa87c89686280a781f13.jpg,7B91102,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt214_jpg.rf.3ed4731cf7ff221a5e36448d9f57c512.jpg,1AT5828,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt215_jpg.rf.608b61e9e2e075b63ff8e99bf3feb23d.jpg,7B14349,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt216_jpg.rf.5b94a9422e7276cd67f736a1d6550c7a.jpg,4M98681,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt217_jpg.rf.68e3a77768c99f416387dcbd2836f19d.jpg,2B17515,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt218_jpg.rf.48c20fe39c950cc861f76424665825e1.jpg,88,1,2,False,roboflow_ocr_plate,only_2_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt219_jpg.rf.33604b97317da07d063847e110a2caff.jpg,9B38368,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt21_jpg.rf.7f7699f93a01aee538526d48774832f7.jpg,3B38140,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt220_jpg.rf.44691907a7b9979085652dd1845f1295.jpg,8B71401,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt221_jpg.rf.9cd16dd121118c6e2405dbe3349ebfff.jpg,4B20737,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt224_jpg.rf.3e534618c88c84babd108f03d422194b.jpg,1BC4146,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt225_jpg.rf.ae0a696dba86764eda6a65f943255211.jpg,5B77655,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt227_jpg.rf.b407bb0c0f1bd7819f19a2564f289960.jpg,BZP2087,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt228_jpg.rf.756c5a216772776e821ea9d21dca7b55.jpg,5C93988,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt229_jpg.rf.5ed653add2e2fd87f94ec0b8f7149c54.jpg,2B65055,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt22_jpg.rf.be9197b6f87b57553efd1478c3c6f564.jpg,4B10036,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt230_jpg.rf.2139eb08fd7b56a94272222122cbb291.jpg,3A0851,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt231_jpg.rf.47e4f09fa73ce6f3048e85eeb8b15c5b.jpg,8,1,1,False,roboflow_ocr_plate,only_1_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt232_jpg.rf.ffa68835ffd8de88410b3a4f9447fcf0.jpg,7B11859,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt233_jpg.rf.c5a2722f7e0f941a2e9f9d33fb6866b5.jpg,3A0851,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt234_jpg.rf.c712ceeb8fe40bf82775943b81942c97.jpg,8B23170,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt235_jpg.rf.1b06ac14fae6265528e69dc20ab62626.jpg,9B84391,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt236_jpg.rf.a13823e6b3fb0ae630f45e252e49f135.jpg,2B13579,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt237_jpg.rf.7027b89610115f81de8d04b9b000b801.jpg,5B08436,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt238_jpg.rf.a6e8493c1d1c78880b86003d12b03c9c.jpg,4AF9553,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt239_jpg.rf.ef772661ee71f91a1f780077b2589fe9.jpg,2B52539,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt23_jpg.rf.20793218655f1f8dea4cf90650e8640d.jpg,1BD0673,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt240_jpg.rf.e656ccc7412320bb948544cb2cdcc48b.jpg,7B00844,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt241_jpg.rf.128d07bb45599adc66f2be54c0ee6964.jpg,6B68384,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt242_jpg.rf.b9b08f52991b214b0a0d7ae721bb126b.jpg,7B15714,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt243_jpg.rf.0c790266e721a11544b3212c114d837f.jpg,7B29430,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt244_jpg.rf.545560a1bd1324c1de9bde2095c4f9af.jpg,7B61623,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt245_jpg.rf.daf4dad947d9da4318021900879d0fd0.jpg,2B89928,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt246_jpg.rf.3796a77c48e37da777eb5ab0064a20ad.jpg,6B67033,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt247_jpg.rf.798c47d22c0e3a6c81417e2cb8c26c7f.jpg,9B84759,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt249_jpg.rf.6dab58b4a2f54424ea33ad646378a1cd.jpg,6B50430,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt24_jpg.rf.1e48d8b707b2d6758dee6eb2678aa092.jpg,4B50811,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt250_jpg.rf.f4f5f5bfd32dcb5ea370dff7d325b1fb.jpg,6B00320,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt251_jpg.rf.7eb2405e40f78306c92acd2729f5ee85.jpg,4B45969,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt252_jpg.rf.4f80d81bdd0d9478e9ed024f176475ba.jpg,7B58307,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt253_jpg.rf.8e5dc837d53e56ef8916ac072ee9b13e.jpg,BZC4939,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt254_jpg.rf.34be3a5da9af54d45ee025726614806c.jpg,1BB6338,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt255_jpg.rf.4303104a41ac88dc8370c587756ff356.jpg,1BA0888,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt256_jpg.rf.40f7fff55bbb9151da113953843b478c.jpg,9B49365,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt257_jpg.rf.33296258783c646b085db2830c5494f3.jpg,6B26050,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt258_jpg.rf.238774be3a80bdce9581805337a4a54b.jpg,8B64702,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt259_jpg.rf.7d0f59937ca10b4281cda43bc46ca832.jpg,3Z63187,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt25_jpg.rf.00c5f4f4903a9567a8f33244e3a24688.jpg,6B51255,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt260_jpg.rf.dd77ad165831bc045aaad3c250921ec3.jpg,4AZ3802,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt261_jpg.rf.5bb8a777d85ebf5dd4ee1283c4330da0.jpg,7B57267,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt263_jpg.rf.b7133abd128814e185e71b7379a036ac.jpg,6B88304,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt264_jpg.rf.71fe51f7461d15ba88e5f3aff34c4e6f.jpg,4E02304,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt265_jpg.rf.c247933a388aae6dfa64381ef4f4e5a1.jpg,7B40988,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt266_jpg.rf.2cdcba5e2a3b2f4c1d5eb5d28ffb6445.jpg,7B94261,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt26_jpg.rf.9d66858eabb4e6514d13304610746911.jpg,4B02466,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt271_jpg.rf.5cf623878450dc757e39fabb7f568e21.jpg,7B98453,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt272_jpg.rf.960d7c7aaace289f2e36f30a06cd3692.jpg,9B59729,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt274_jpg.rf.cda6d3cfeadb57b31fce27057ee35a18.jpg,5B11300,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt275_jpg.rf.ad577931c63b9152bd04c61bd6ede7e6.jpg,1BA3428,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt276_jpg.rf.0d95f506a12c2d59eb05aba038eb0d6d.jpg,1BD0679,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt277_jpg.rf.4960553fa7d9c1bfe263d38caf4cfb48.jpg,5B82908,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt29_jpg.rf.20c29e7911af48297cb16094b1166a50.jpg,293,1,3,False,roboflow_ocr_plate,only_3_characters;non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt30_jpg.rf.8f483fc707afbc6a66f73df146a1d83c.jpg,4E02304,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3100_jpg.rf.20f9841682e70d8a2c1ec7328170a34e.jpg,1B05002,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3101_jpg.rf.09dba37381a19dc12b9f09759ce939ec.jpg,731947,1,6,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3102_jpg.rf.50497a961eec2788f5d36604c52921df.jpg,9B14115,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3104_jpg.rf.53bde0beef768372adbe1ac600aaa926.jpg,2E67175,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3105_jpg.rf.ffa88be655a89963dd41f9b2d11a1aa0.jpg,7B35438,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3106_jpg.rf.fd12d8de1727ab293d97b98999ba0acb.jpg,3K29729,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3107_jpg.rf.ebbc476649fa6016e65eea3baab99c58.jpg,4B96914,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3108_jpg.rf.15cb4aaa7c601f102e0b412feb126e7f.jpg,8B86266,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3110_jpg.rf.8eb66b9f3f31498b4993cebc5601ee87.jpg,8886266,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3111_jpg.rf.61ca3b5c5731462143d7a852b131fe16.jpg,7B34216,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3113_jpg.rf.2c46e2767f6211cb7ec6a85576c2a689.jpg,4AC5710,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3114_jpg.rf.0c8d049b652f71e783e47207d5d7f388.jpg,1BC1046,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3115_jpg.rf.b7282e93a4af0fe017826a0ec22f49fe.jpg,8B62184,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3116_jpg.rf.38983b228b8bbe16b9eac3423a1f19b2.jpg,3B60854,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3117_jpg.rf.fbad72b1579565bcb57de40511188ccd.jpg,4B64261,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3118_jpg.rf.bbc9b6fc13fb694d96aee157f89e0c88.jpg,4B86157,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3119_jpg.rf.6625bd5833793807d6068d3c552c362f.jpg,4B82295,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt311_jpg.rf.1ed4c0c533c47e0ff2d38e2dd3c1ae82.jpg,5B05531,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3120_jpg.rf.7c7a96bd99665b9bb126d3fd7121d741.jpg,4B22781,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3121_jpg.rf.af5798aa12a8b29663e6de8d6a3a90b7.jpg,7B72729,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3122_jpg.rf.5fe76f9d7ce6c3867e023f8602e73511.jpg,BMZ3933,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3126_jpg.rf.40008a5d605013a3991976e8384584db.jpg,7B90990,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;no_matching_plate_pattern
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3127_jpg.rf.68ced84f626a1d8233154c0313da5452.jpg,6B70990,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3129_jpg.rf.4cb65499c05549d059cf22344ee52de6.jpg,3B25229,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt312_jpg.rf.7dd93dd8291ddd615289a95314f82310.jpg,5Z15057,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3130_jpg.rf.1a4163674d5e3ba001fea4cb1ada13a9.jpg,7B59066,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3131_jpg.rf.ff8befa94ea250263f6c5829f3245ce0.jpg,7B14095,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3132_jpg.rf.d316750804a1df01ccf7370aedff4178.jpg,7B89545,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3133_jpg.rf.c10b8d62c1cf69c2aebc0356070f54bf.jpg,8B66512,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3135_jpg.rf.b39026be09cc25ab6ec00d7734103313.jpg,2B73768,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3136_jpg.rf.9e60a04123b9832069d5d08da17ed450.jpg,6B24616,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3137_jpg.rf.4590302fe1586b2a96a7e4507e1a7152.jpg,5B26675,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3138_jpg.rf.9599304f54d75e58524a7bd941b98072.jpg,7B78280,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
D:/DATN/datasets/raw/roboflow_ocr_plate/train/images/iwt3140_jpg.rf.1ea13f265605976b8fcd8e4eadf86b2b.jpg,9B86906,1,7,False,roboflow_ocr_plate,non_vietnamese_source_image;valid_only_after_normalizer_correction
