image_path,plate_text,line_count,plate_color,source_dataset,split
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_51B50354_04-02-2024_15-28-56_640_jpg.rf.22ac9975b8a06519746e99dbb93bee0f.jpg,51B50354,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_51B50383_05-02-2024_14-17-44_640_jpg.rf.29fdacfff338aaddeee27fc4161514ba.jpg,51B50383,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_51C13698_04-02-2024_17-20-08_640_jpg.rf.5fc512c615cb9d9b29ac8b5a05cc29ef.jpg,51C13698,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_51D60706_04-02-2024_14-47-16_640_jpg.rf.d75a6446c77a0274da94d7431ed5fa88.jpg,51D60706,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_60H05569_29-01-2024_14-14-29_640_jpg.rf.cc86486694379fa89d5b20284f4d105c.jpg,60H05569,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_60H07516_04-02-2024_13-36-56_640_jpg.rf.f4306c96c6bf084d527a8b677d612881.jpg,60H07516,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_61C35984_04-02-2024_17-10-07_640_jpg.rf.70d45e7228645b02aaf1f52ccd0c6428.jpg,61C35984,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_63C06902_04-02-2024_11-07-53_640_jpg.rf.d3ec70045ecedab2a4c7a8b06ebc513f.jpg,63C06902,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_63HD1589_04-02-2024_13-07-07_640_jpg.rf.c11ce5e77d38edbb48558b0fa7bcf1ba.jpg,63HD1589,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_64C02767_05-02-2024_10-47-32_640_jpg.rf.cd12a654693ddc05b454f82faa6484b0.jpg,64C02767,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_64H00937_04-02-2024_14-21-47_640_jpg.rf.c268429ddf442989d7ce2b88d29a391c.jpg,64H00937,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_66H02877_05-02-2024_08-03-47_640_jpg.rf.b2d882c59b5a54fc22eb4603addeeb1c.jpg,66H02877,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_72B03074_05-02-2024_14-21-30_640_jpg.rf.8b4cf63718d312ee2e9c0abd85579c4c.jpg,72B03074,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_75C08895_05-02-2024_07-25-08_640_jpg.rf.e5c639d82e2d1de982530a0753e5dd63.jpg,75C08895,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_76B00429_05-02-2024_12-03-19_640_jpg.rf.c081b29b9c520570bfb2f21cbeffea3b.jpg,76B00429,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_76B01216_05-02-2024_14-03-38_640_jpg.rf.5dd2fb95ef0d6c2531662950e94d94b6.jpg,76B01216,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_76H00381_04-02-2024_15-56-53_640_jpg.rf.fbf3f105af01680bd84f1c3d94531e7f.jpg,76H00381,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77B01520_04-02-2024_15-55-18_640_jpg.rf.f8cae0333b1d9fe767d23bec380a5ecc.jpg,77B01520,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77B01925_05-02-2024_13-59-50_640_jpg.rf.3059a18894416f0391d953c4977750db.jpg,77B01925,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77B02275_05-02-2024_09-54-13_640_jpg.rf.ced71a151d20b8afd672c1dee2df34b9.jpg,77B02275,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77C14026_04-02-2024_09-31-16_640_jpg.rf.5175cacb5671b1f86bef38d05db2ddbf.jpg,77C14026,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77H00618_04-02-2024_17-09-03_640_jpg.rf.6ef7eb9f993003c665556a03b21f040b.jpg,77H00618,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77H04952_05-02-2024_13-28-48_640_jpg.rf.9b7ec75d32568be188c12bf53e3c1d99.jpg,77H04952,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_77H05012_05-02-2024_11-29-23_640_jpg.rf.d247eb340a4d441b9b79993a2ed1efd1.jpg,77H05012,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_78B00494_05-02-2024_12-56-33_640_jpg.rf.3710ec7fc833c11ba8a4f42d104098f5.jpg,78B00494,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_78C04333_05-02-2024_09-35-42_640_jpg.rf.421fc266f73af89e36eb1f6a7f81192b.jpg,78C04333,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_78C07542_04-02-2024_16-36-02_640_jpg.rf.b6e5e4a8e385fb64d57a1dcba8ff96e2.jpg,78C07542,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_78C07809_04-02-2024_14-39-42_640_jpg.rf.4c9e27d6729185ab5d7dc740aad3affb.jpg,78C07809,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_79B03171_29-01-2024_11-56-55_640_jpg.rf.b2ba7e7c2cdc4e27c4a5ea83a88104ea.jpg,79B03171,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_79C02411_05-02-2024_11-20-08_640_jpg.rf.16ea2a6515d145fed88958ac0185a1eb.jpg,79C02411,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_79LD00291_05-02-2024_14-24-49_640_jpg.rf.e96096dad3d66f0a561755061e2e4021.jpg,79LD00291,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_84H01056_04-02-2024_15-56-12_640_jpg.rf.555ae77ce7a5a98b501d94337cdf57d5.jpg,84H01056,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_84H01107_05-02-2024_09-12-06_640_jpg.rf.3490f45843ccbf65a3848d8b4a1c2479.jpg,84H01107,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85B00423_28-01-2024_14-29-25_640_jpg.rf.71ef7674e25d4d2ed9820f0c31c776aa.jpg,85B00423,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85C02269_05-02-2024_10-11-52_640_jpg.rf.ede6570ad63c8303666087e46eece7c7.jpg,85C02269,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85C02448_29-01-2024_15-05-24_640_jpg.rf.3d4bf1795849e8f6b6740ec7bdb9bbec.jpg,85C02448,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85F00182_05-02-2024_10-48-36_640_jpg.rf.73356d8f6b984fa85a33cee995a00c6f.jpg,85F00182,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85F00333_05-02-2024_13-05-32_640_jpg.rf.45ea372b3edce0f608eaefa13a0a49ef.jpg,85F00333,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85H00388_29-01-2024_14-10-33_640_jpg.rf.fea2fa3f5a05ddb4ca2943d135d270f5.jpg,85H00388,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85H00737_05-02-2024_11-55-56_640_jpg.rf.0e1a013707b857ddf53e7d7f40b5800b.jpg,85H00737,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_85H01004_04-02-2024_08-55-23_640_jpg.rf.d1ac89508518cb222fc714c781034d4b.jpg,85H01004,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86A00205_29-01-2024_16-13-38_640_jpg.rf.df788d5ba60a85ebc7ca5fd8d754f2fb.jpg,86A00205,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86A00325_05-02-2024_12-59-26_640_jpg.rf.56a8a6e11c61b8c5bd34d00dc9d5ec1e.jpg,86A00325,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86B01484_29-01-2024_11-41-31_640_jpg.rf.957e38e621d3650f5addc2a48ac379e3.jpg,86B01484,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86C07226_29-01-2024_14-52-53_640_jpg.rf.5f7097755ab06bb5f26f8df64d81d156.jpg,86C07226,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86C09036_05-02-2024_06-23-02_640_jpg.rf.adadb69eeb4d21138277b374f94be534.jpg,86C09036,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86C10550_04-02-2024_15-12-06_640_jpg.rf.5b3c3e04c22525912a86fdb9453d3305.jpg,86C10550,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86C11744_04-02-2024_07-40-52_640_jpg.rf.6fd4be12a1f643edbce1e8249f9c61b2.jpg,86C11744,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86F00311_05-02-2024_12-39-44_640_jpg.rf.aad5f8b8dfd0b19198465c6211722355.jpg,86F00311,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86G00025_29-01-2024_08-45-00_640_jpg.rf.bc588a2ca5c594c88688b634bebfc491.jpg,86G00025,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86H00979_05-02-2024_06-26-37_640_jpg.rf.58675e3831876f4eb8e8e31583e7dccc.jpg,86H00979,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86H01130_05-02-2024_07-24-31_640_jpg.rf.efab2335ffc7ef8d914a7f3097becd6d.jpg,86H01130,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86H01315_05-02-2024_10-48-05_640_jpg.rf.4c36ad1a6931ecbeafabda53b102bb2f.jpg,86H01315,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_86H01835_04-02-2024_17-30-27_640_jpg.rf.35db0beb69cfe9f6205712f805dd3bc2.jpg,86H01835,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_garagecuong554_89C07261_04-02-2024_06-08-38_640_jpg.rf.c8fccd90dea7acb635e1c8cb49ba3c8d.jpg,89C07261,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_50H36751_04-02-2024_15-10-41_640_jpg.rf.f7291accf74fc9ebc8334e7a9a94f26c.jpg,50H36751,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_51B19710_05-02-2024_14-41-48_640_jpg.rf.efadde13aa032469f4fc5e3ac4bf1110.jpg,51B19710,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_72B02911_28-01-2024_15-09-58_640_jpg.rf.867b81416e41e509f6fcbcca4e3e57de.jpg,72B02911,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_79B03116_05-02-2024_13-02-21_640_jpg.rf.d3156eb058ee2fd3265a9521d43fb274.jpg,79B03116,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_79LD00432_05-02-2024_10-44-28_640_jpg.rf.4013ffef13738850b27809b7b2ea542b.jpg,79LD00432,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_85F00150_05-02-2024_10-00-02_640_jpg.rf.f7a2b7ef9ff8dc1b5f81a3b12ecaf246.jpg,85F00150,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_85F00311_05-02-2024_11-31-36_640_jpg.rf.b3a12170042acac5c0745a4a12428ece.jpg,85F00311,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu555_86A07666_29-05-2023_15-09-14_640_jpg.rf.1888db42ea117a055aaa681d01918bb2.jpg,86A07666,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_hoaphu557_86A00081_29-01-2024_12-44-51_640_jpg.rf.bc54d200b87f5fd35645079d205ebbc2.jpg,86A00081,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_kdcbenloi555_86A11603_29-05-2023_15-03-48_640_jpg.rf.21abf4f028d46fd66c694e6034e8ae8c.jpg,86A11603,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_kdcbenloi555_86H3744_29-05-2023_15-09-42_640_jpg.rf.3112823123ddcb75b00b1961f0772109.jpg,86H3744,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_18B02113_28-01-2024_14-52-16_640_jpg.rf.f347c7d12fe3252309dcf14870c7c086.jpg,18B02113,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_36F00979_29-01-2024_06-38-53_640_jpg.rf.64f68fe2146a9310e59c2a39bb053b88.jpg,36F00979,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_37B01362_29-01-2024_10-22-20_640_jpg.rf.9a6e22d63519c90a25b540301f1ee5a6.jpg,37B01362,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_51B03037_29-01-2024_15-56-19_640_jpg.rf.cdf0f94baa7705bf1e40acaa618e3f91.jpg,51B03037,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_51B24053_29-01-2024_11-01-00_640_jpg.rf.6e6cc603e00092d83164be793688104a.jpg,51B24053,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_74B00848_29-01-2024_11-13-05_640_jpg.rf.f90bbf8abd43bb42278fec769db57ee7.jpg,74B00848,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_75B00770_29-01-2024_13-38-59_640_jpg.rf.bdf36f8b4cf17ea32d54cce7bddca922.jpg,75B00770,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_78C05689_29-01-2024_11-45-40_640_jpg.rf.9e93cc1b5fd213b0036a34547eda4bca.jpg,78C05689,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_79H01572_29-01-2024_14-44-37_640_jpg.rf.1c3b88c961e181529c0e7dcbe3f782c0.jpg,79H01572,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86A00009_29-01-2024_08-45-32_640_jpg.rf.a2c682531468e37c8c94e376e3006584.jpg,86A00009,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86A00113_29-01-2024_15-24-32_640_jpg.rf.53ad47e6c7050dda3f2c09d275e9a191.jpg,86A00113,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86A00143_29-01-2024_09-16-16_640_jpg.rf.d4f16c002efaada2cbb428d89db58079.jpg,86A00143,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86A00278_29-01-2024_08-17-36_640_jpg.rf.21e4e709c7ec32608530d5176b10bda3.jpg,86A00278,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86A00419_29-01-2024_07-09-24_640_jpg.rf.95bc7ecd63956ce6f6a9150adaa6d2bd.jpg,86A00419,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86B00994_29-01-2024_11-07-08_640_jpg.rf.0b983e2b744c6e0a7758048e96dd8554.jpg,86B00994,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86B01274_04-02-2024_16-59-23_640_jpg.rf.05a74dd28a3ef29a054ffe59463938a6.jpg,86B01274,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86C01818_04-02-2024_13-52-31_640_jpg.rf.34df29214bd7e9f9e87926a4ab3d863f.jpg,86C01818,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86C04016_05-02-2024_06-37-46_640_jpg.rf.a21654dfc7fd672c0358faa877f0ce8e.jpg,86C04016,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86C04539_05-02-2024_07-25-22_640_jpg.rf.4a1d74fee545222184a93947ca183760.jpg,86C04539,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86F00398_05-02-2024_09-35-36_640_jpg.rf.33b28b7744508e2327fca73844227830.jpg,86F00398,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86H01041_05-02-2024_09-54-38_640_jpg.rf.f108cbca8d51e3de40b9e166923af200.jpg,86H01041,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_86H01799_04-02-2024_12-35-48_640_jpg.rf.0db092a0ec9fc08e192042ace929c944.jpg,86H01799,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_89C23178_05-02-2024_09-24-55_640_jpg.rf.c2443d383ecdd48e72a6a0b2804dbd02.jpg,89C23178,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_89H00041_04-02-2024_12-34-03_640_jpg.rf.5c6fa0b5bb0151bbf25c7773928b908d.jpg,89H00041,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_89H00972_04-02-2024_08-02-13_640_jpg.rf.d3851bc5443804d8fe2ae97e19c70dee.jpg,89H00972,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_92F00278_05-02-2024_11-02-22_640_jpg.rf.1234a5805b3c25a03b00567e1180d43f.jpg,92F00278,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3duong554_93H04557_05-02-2024_10-32-20_640_jpg.rf.9e6f3145fa6142a5fb4a479f949da7ac.jpg,93H04557,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_50F01687_28-01-2024_12-38-29_640_jpg.rf.cf735dde121f43726dad23b6ec4f8fab.jpg,50F01687,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_50F02042_04-02-2024_15-32-51_640_jpg.rf.619b33c7d4287cb53d7a6d127ace7e72.jpg,50F02042,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_50F02099_29-01-2024_10-52-22_640_jpg.rf.51286a5940894054881f142903995768.jpg,50F02099,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_51B15879_29-01-2024_16-45-15_640_jpg.rf.ad58a92d6ee370c56b69dd5212ac97d7.jpg,51B15879,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_51C82455_04-02-2024_17-28-51_640_jpg.rf.d0b5fd012b894ae39c8eb13ec4e05330.jpg,51C82455,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_86A00461_29-01-2024_14-58-16_640_jpg.rf.9c4af61da7ea50d603e4b53770d0456a.jpg,86A00461,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_86B00169_28-01-2024_11-05-45_640_jpg.rf.8c9fdfbb874ff42dd794701f87b97166.jpg,86B00169,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_86B01007_05-02-2024_12-30-19_640_jpg.rf.65c680ec85b7bb2f182d7a943c76e1b4.jpg,86B01007,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3muitau554_86C10533_04-02-2024_14-59-44_640_jpg.rf.f0dd511d21634172bd82f42dbbf11f4a.jpg,86C10533,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_49C02568_04-02-2024_10-22-52_640_jpg.rf.8256be5916f890d9d57150aed153332b.jpg,49C02568,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_50F01638_29-01-2024_06-57-58_640_jpg.rf.78010f048ba5ea1c2336d17fcaa45eb7.jpg,50F01638,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_61C35405_04-02-2024_07-36-33_640_jpg.rf.6576f4d313a6454b6c3f2cfbbf3f5bf2.jpg,61C35405,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_85A00217_29-01-2024_07-10-12_640_jpg.rf.59909e7846a2f490bfc380004807e455.jpg,85A00217,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_85G00009_04-02-2024_08-06-34_640_jpg.rf.a6b6556b625f6e2c99b06a8c413910f3.jpg,85G00009,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_86C04757_04-02-2024_09-12-58_640_jpg.rf.1893249512dc6bd9b520dea8e85ddfbf.jpg,86C04757,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_86H01282_04-02-2024_10-59-41_640_jpg.rf.104f52527ec241fa5d8d2cead75be8a0.jpg,86H01282,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_nga3phuocthe554_86H01515_27-01-2024_09-51-19_640_jpg.rf.5edc94e0f68556fb7bf78e1bccebc153.jpg,86H01515,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_15H05674_04-02-2024_16-57-10_640_jpg.rf.a97d5b960d91e42a9d89059e6f1a2d97.jpg,15H05674,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_29A00838_28-01-2024_17-34-20_640_jpg.rf.f633f24f73e8645a20d0b099aeeabfb8.jpg,29A00838,1,blue,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_29F03679_05-02-2024_07-26-20_640_jpg.rf.2302680952d7faf90ae8ab29c3939d40.jpg,29F03679,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_34B01474_04-02-2024_15-53-40_640_jpg.rf.7f59d1c43637ab8616548dabac3a44af.jpg,34B01474,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_34C09677_30-01-2024_07-20-39_640_jpg.rf.8a9661c0766c5513a1285c17de61482d.jpg,34C09677,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_36C34887_30-01-2024_15-23-47_640_jpg.rf.df289d27ec73b79b34395500d1b4f5f4.jpg,36C34887,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_36H00219_31-01-2024_07-29-21_640_jpg.rf.ecbe49eed6aa88306ab242f4341057b4.jpg,36H00219,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_37B02042_02-02-2024_13-28-59_640_jpg.rf.f264dd9792eefb418603db479470c889.jpg,37B02042,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_37B02851_05-02-2024_08-57-41_640_jpg.rf.119f444050d9d104af217bff00b80d20.jpg,37B02851,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_37F00432_31-01-2024_07-42-12_640_jpg.rf.63d658d72ec1270ca5bee8388a991c89.jpg,37F00432,1,yellow,roboflow_plate_color,train
D:/DATN/datasets/raw/roboflow_plate_color/train/images/crop_xom7vinhtan554_37H02707_04-02-2024_12-23-11_640_jpg.rf.01e3bdc30b6b69932fc4cdc615b8766c.jpg,37H02707,1,yellow,roboflow_plate_color,train
