image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002122.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002987.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002123.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002988.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002123.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002989.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002124.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007252.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002125.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002992.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002125.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002993.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002126.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007253.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002127.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002996.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002127.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002997.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002128.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_002998.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002129.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007254.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002130.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003001.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002131.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003005.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002131.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003006.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002132.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003007.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002132.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003008.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002133.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003009.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002133.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003010.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002134.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007257.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002134.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007258.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002135.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003011.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002135.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003012.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002136.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003013.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002136.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003014.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002137.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003015.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002137.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003016.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002138.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003017.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002138.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003018.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002139.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007261.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002139.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007262.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002140.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003023.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002140.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003024.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002141.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007263.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002142.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003025.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002142.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003026.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002143.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003027.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002143.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003028.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002144.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007264.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002144.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007265.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002145.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003031.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002145.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003032.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002146.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003033.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002147.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007266.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002147.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007267.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002148.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007268.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002149.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003034.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002149.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003035.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002150.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003036.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002150.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003037.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002151.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003038.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002151.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003039.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002152.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003042.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002152.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003043.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002153.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003044.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002153.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003045.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002154.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007271.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002155.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007272.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002155.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007273.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002156.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003047.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002156.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003048.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002157.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003051.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002158.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007275.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002158.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007276.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002159.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003052.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002159.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003053.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002160.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007277.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002160.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007278.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002161.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007279.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002162.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003054.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002162.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003055.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002163.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007280.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002163.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007281.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002164.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000281.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002165.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003058.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002165.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003059.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002166.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007284.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002166.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007285.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002167.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007286.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002167.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007287.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002168.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003061.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002168.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003062.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002169.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007288.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002169.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007289.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002170.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003064.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002170.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003065.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002171.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_000284.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002172.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003066.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002172.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003067.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002173.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003068.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002173.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003069.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002174.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003072.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002175.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003073.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002175.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003074.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002176.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003075.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002177.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003076.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002177.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003077.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002178.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003078.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002178.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003079.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002179.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003080.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002179.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003081.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002180.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003082.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002180.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003083.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002181.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_003333.jpg,roboflow_cuong_ta,4,False,False
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002181.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_004183.jpg,roboflow_school_fuhih,4,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002181.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007290.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002181.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007291.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002182.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003086.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002183.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003089.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002183.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003090.jpg,roboflow_school_fuhih,2,False,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002184.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007294.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002184.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007295.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002185.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003093.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002185.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003094.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002186.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003097.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002186.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003098.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002187.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003099.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002187.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003100.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002188.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007298.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002188.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007299.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002189.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007300.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002189.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007301.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002190.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003101.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002191.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_003102.jpg,roboflow_school_fuhih,0,True,True
D:\DATN\datasets\processed\merged_v2\images\roboflow_cuong_ta_002192.jpg,roboflow_cuong_ta,D:\DATN\datasets\processed\merged_v2\images\roboflow_school_fuhih_007302.jpg,roboflow_school_fuhih,0,True,True
