image_a,dataset_a,image_b,dataset_b,hamming_distance,is_exact_match,is_cross_dataset
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002493.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002357.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002493.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007047.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002592.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002605.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002592.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007349.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002612.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_000334.png,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002667.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007627.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000224.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002729.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002754.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007156.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002763.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002786.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002763.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\hf_vn_plates_segment_003474.png,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002766.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_000247.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002812.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002933.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002883.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002837.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002883.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003280.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002883.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004066.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002883.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004291.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002921.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003216.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002967.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002787.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002967.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004241.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_002967.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004421.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003025.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001438.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003025.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001577.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003025.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002351.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003025.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_006831.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003025.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_006892.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003189.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002531.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003270.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004417.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003296.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000333.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003296.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003628.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003319.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003855.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003321.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000373.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003321.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003408.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003321.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003583.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003321.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003721.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003321.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003860.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003325.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001773.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003325.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002367.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003355.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003485.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003384.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000331.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003384.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003948.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003384.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_003501.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003397.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003660.jpg,test,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003421.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003310.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003421.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003556.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003421.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007411.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003406.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003553.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003669.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003674.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003792.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003966.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003969.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003987.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003424.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007559.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003446.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007542.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003458.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004215.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003492.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000377.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003492.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003291.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003492.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003731.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003533.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003406.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003538.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000422.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003538.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_003691.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003573.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001191.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003575.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001193.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003603.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001478.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003603.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007009.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003603.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001063.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003606.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000440.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003608.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_007586.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003608.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000100.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003626.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004485.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003626.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_003737.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003632.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_003683.jpg,val,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\hf_vn_plates_segment_000579.png,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000144.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001298.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001382.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002176.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002302.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002303.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003651.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_001165.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003660.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001308.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003660.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001310.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003675.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003794.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003680.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003557.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003694.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_007414.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000498.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003529.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003723.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003843.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004098.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004130.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003698.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004202.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003700.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001199.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003704.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003816.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003704.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007510.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003714.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004027.jpg,test,10,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003726.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001215.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003726.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007478.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003751.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007497.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003781.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003805.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003781.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_003691.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003874.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000091.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003883.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007613.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003883.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007567.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003900.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007430.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003902.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003442.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000456.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003582.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003656.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003686.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003764.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003961.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003981.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007476.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003982.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002487.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003989.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001294.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003989.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001705.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003989.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_001712.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003989.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002503.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_003989.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007129.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003406.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003574.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003792.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_003838.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007548.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004000.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_000410.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004022.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004107.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004022.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_007168.jpg,val,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004027.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_007645.jpg,test,8,False,False
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004027.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000478.jpg,train,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004027.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_002112.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004027.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004258.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004031.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004452.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_000143.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004210.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_004363.jpg,train,8,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007662.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\train\roboflow_school_fuhih_007728.jpg,train,6,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_002906.jpg,val,10,False,True
D:\DATN\datasets\processed\yolo_v2\images\test\roboflow_school_fuhih_004037.jpg,test,D:\DATN\datasets\processed\yolo_v2\images\val\roboflow_school_fuhih_004487.jpg,val,8,False,True
